city,latina_name,tariff_name,tariff_price,tariff_speed,wifi_router_price,is_first_month_free,is_correct_info,additional_info
Северобайкальск,Severobajkalsk,Апгрейд,500,500,100,False,False,
Северобайкальск,Severobajkalsk,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Северобайкальск,Severobajkalsk,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Северобайкальск,Severobajkalsk,Игровой,890,890,100,False,False,
Берёзовка,Berezovka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Берёзовка,Berezovka,Апгрейд,500,500,100,False,False,
Берёзовка,Berezovka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Берёзовка,Berezovka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Берёзовка,Berezovka,Игровой,890,890,100,False,False,
Новоангарск,Novoangarsk,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Новоангарск,Novoangarsk,Апгрейд,500,500,100,False,False,
Новоангарск,Novoangarsk,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Новоангарск,Novoangarsk,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Новоангарск,Novoangarsk,Игровой,890,890,100,False,False,
Краснозерское,Krasnozerskoe,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Краснозерское,Krasnozerskoe,Апгрейд,500,500,100,False,False,
Краснозерское,Krasnozerskoe,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Краснозерское,Krasnozerskoe,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Краснозерское,Krasnozerskoe,Игровой,890,890,100,False,False,
Осинники,Osinniki,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Осинники,Osinniki,Технологии доступа,450,50,150,False,True,+ Облако Mail.ru 8 Гб
Осинники,Osinniki,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Осинники,Osinniki,Игровой,890,200,150,False,True,
Осинники,Osinniki,Игровой,890,8,85,False,True,
Осинники,Osinniki,Игровой,890,100,100,False,True,
Осинники,Osinniki,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Осинники,Osinniki,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Сузун,Suzun,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Сузун,Suzun,Апгрейд,500,500,100,False,False,
Сузун,Suzun,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Сузун,Suzun,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Сузун,Suzun,Игровой,890,890,100,False,False,
Богашево,Bogashevo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Богашево,Bogashevo,Апгрейд,500,500,100,False,False,
Богашево,Bogashevo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Богашево,Bogashevo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Богашево,Bogashevo,Игровой,890,890,100,False,False,
Аскиз,Askiz,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Аскиз,Askiz,Апгрейд,500,500,100,False,False,
Аскиз,Askiz,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Аскиз,Askiz,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Аскиз,Askiz,Игровой,890,890,100,False,False,
Крутиха,Krutiha,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Крутиха,Krutiha,Апгрейд,500,500,100,False,False,
Крутиха,Krutiha,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Крутиха,Krutiha,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Крутиха,Krutiha,Игровой,890,890,100,False,False,
Майма,Majma,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Майма,Majma,Апгрейд,500,500,100,False,False,
Майма,Majma,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Майма,Majma,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Майма,Majma,Игровой,890,890,100,False,False,
Морозово,Morozovo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Морозово,Morozovo,Апгрейд,500,500,100,False,False,
Морозово,Morozovo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Морозово,Morozovo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Морозово,Morozovo,Игровой,890,890,100,False,False,
Лебедевка,Lebedevka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Лебедевка,Lebedevka,Апгрейд,500,500,100,False,False,
Лебедевка,Lebedevka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Лебедевка,Lebedevka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Лебедевка,Lebedevka,Игровой,890,890,100,False,False,
Колпашево,Kolpashevo,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Колпашево,Kolpashevo,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Колпашево,Kolpashevo,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Колпашево,Kolpashevo,Игровой,890,8,85,False,True,
Колпашево,Kolpashevo,Игровой,890,100,100,False,True,
Колпашево,Kolpashevo,Игровой,890,200,150,False,True,
Колпашево,Kolpashevo,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Колпашево,Kolpashevo,Технологии доступа PRO,890,100,150,False,True,+ Облако Mail.ru 8 Гб
Колпашево,Kolpashevo,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Колпашево,Kolpashevo,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Степной,Stepnoj,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Степной,Stepnoj,Апгрейд,500,500,100,False,False,
Степной,Stepnoj,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Степной,Stepnoj,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Степной,Stepnoj,Игровой,890,890,100,False,False,
Сорск,Sorsk,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Сорск,Sorsk,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Сорск,Sorsk,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Сорск,Sorsk,Игровой,890,8,85,False,True,
Сорск,Sorsk,Игровой,890,100,100,False,True,
Сорск,Sorsk,Игровой,890,200,150,False,True,
Сорск,Sorsk,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Сорск,Sorsk,Технологии доступа PRO,890,200,150,False,True,+ Облако Mail.ru 8 Гб
Сорск,Sorsk,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Сорск,Sorsk,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Салаир,Salair,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Салаир,Salair,Технологии доступа,450,50,150,False,True,+ Облако Mail.ru 8 Гб
Салаир,Salair,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Салаир,Salair,Игровой,890,200,150,False,True,
Салаир,Salair,Игровой,890,8,85,False,True,
Салаир,Salair,Игровой,890,100,100,False,True,
Салаир,Salair,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Салаир,Salair,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Билитуй,Bilituj,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Билитуй,Bilituj,Апгрейд,500,500,100,False,False,
Билитуй,Bilituj,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Билитуй,Bilituj,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Билитуй,Bilituj,Игровой,890,890,100,False,False,
Горный,Gornyj,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Горный,Gornyj,Апгрейд,500,500,100,False,False,
Горный,Gornyj,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Горный,Gornyj,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Горный,Gornyj,Игровой,890,890,100,False,False,
Верх-Тула,Verh-Tula,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Верх-Тула,Verh-Tula,Апгрейд,500,500,100,False,False,
Верх-Тула,Verh-Tula,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Верх-Тула,Verh-Tula,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Верх-Тула,Verh-Tula,Игровой,890,890,100,False,False,
Зональное,Zonalnoe,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Зональное,Zonalnoe,Апгрейд,500,500,100,False,False,
Зональное,Zonalnoe,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Зональное,Zonalnoe,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Зональное,Zonalnoe,Игровой,890,890,100,False,False,
Шерловая Гора,Sherlovaja-Gora,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Шерловая Гора,Sherlovaja-Gora,Апгрейд,500,500,100,False,False,
Шерловая Гора,Sherlovaja-Gora,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Шерловая Гора,Sherlovaja-Gora,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Шерловая Гора,Sherlovaja-Gora,Игровой,890,890,100,False,False,
Назарово,Nazarovo,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Назарово,Nazarovo,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Назарово,Nazarovo,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Назарово,Nazarovo,Игровой,890,200,150,False,True,
Назарово,Nazarovo,Технологии доступа PRO,890,200,150,False,True,+ Облако Mail.ru 8 Гб
Назарово,Nazarovo,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Назарово,Nazarovo,Игровой,890,8,85,False,True,
Назарово,Nazarovo,Игровой,890,100,100,False,True,
Назарово,Nazarovo,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Назарово,Nazarovo,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Ижморский,Izhmorskij,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Ижморский,Izhmorskij,Апгрейд,500,500,100,False,False,
Ижморский,Izhmorskij,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Ижморский,Izhmorskij,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Ижморский,Izhmorskij,Игровой,890,890,100,False,False,
Рыбалово,Rybalovo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Рыбалово,Rybalovo,Апгрейд,500,500,100,False,False,
Рыбалово,Rybalovo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Рыбалово,Rybalovo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Рыбалово,Rybalovo,Игровой,890,890,100,False,False,
Таксимо,Taksimo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Таксимо,Taksimo,Апгрейд,500,500,100,False,False,
Таксимо,Taksimo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Таксимо,Taksimo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Таксимо,Taksimo,Игровой,890,890,100,False,False,
Куйбышев,Kujbyshev,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Куйбышев,Kujbyshev,Апгрейд,500,500,100,False,False,
Куйбышев,Kujbyshev,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Куйбышев,Kujbyshev,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Куйбышев,Kujbyshev,Игровой,890,890,100,False,False,
Благовещенка,Blagoveschenka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Благовещенка,Blagoveschenka,Апгрейд,500,500,100,False,False,
Благовещенка,Blagoveschenka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Благовещенка,Blagoveschenka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Благовещенка,Blagoveschenka,Игровой,890,890,100,False,False,
Исилькуль,Isilkul,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Исилькуль,Isilkul,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Исилькуль,Isilkul,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Исилькуль,Isilkul,Игровой,890,8,85,False,True,
Исилькуль,Isilkul,Игровой,890,300,100,False,True,
Исилькуль,Isilkul,Игровой,890,500,150,False,True,
Исилькуль,Isilkul,Технологии доступа PRO,890,300,150,False,True,+ Облако Mail.ru 8 Гб
Исилькуль,Isilkul,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Исилькуль,Isilkul,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Исилькуль,Isilkul,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Горно-Алтайск,Gorno-Altajsk,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Горно-Алтайск,Gorno-Altajsk,Апгрейд,500,500,100,False,False,
Горно-Алтайск,Gorno-Altajsk,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Горно-Алтайск,Gorno-Altajsk,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Горно-Алтайск,Gorno-Altajsk,Игровой,890,890,100,False,False,
Тарутино,Tarutino,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Тарутино,Tarutino,Апгрейд,500,500,100,False,False,
Тарутино,Tarutino,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Тарутино,Tarutino,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Тарутино,Tarutino,Игровой,890,890,100,False,False,
Зима,Zima,Технологии доступа,550,150,150,False,True,+ Облако Mail.ru 8 Гб
Зима,Zima,Технологии доступа,550,100,100,False,True,+ Облако Mail.ru 8 Гб
Зима,Zima,Игровой,890,8,85,False,True,
Зима,Zima,Игровой,890,100,100,False,True,
Зима,Zima,Игровой,890,300,150,False,True,
Зима,Zima,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Зима,Zima,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Акация,Akatsija,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Акация,Akatsija,Апгрейд,500,500,100,False,False,
Акация,Akatsija,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Акация,Akatsija,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Акация,Akatsija,Игровой,890,890,100,False,False,
Кыра,Kyra,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Кыра,Kyra,Апгрейд,500,500,100,False,False,
Кыра,Kyra,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Кыра,Kyra,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Кыра,Kyra,Игровой,890,890,100,False,False,
Урал,Ural,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Урал,Ural,Апгрейд,500,500,100,False,False,
Урал,Ural,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Урал,Ural,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Урал,Ural,Игровой,890,890,100,False,False,
Тулун,Tulun,Технологии доступа,550,150,150,False,True,+ Облако Mail.ru 8 Гб
Тулун,Tulun,Технологии доступа,550,100,100,False,True,+ Облако Mail.ru 8 Гб
Тулун,Tulun,Игровой,890,8,85,False,True,
Тулун,Tulun,Игровой,890,100,100,False,True,
Тулун,Tulun,Игровой,890,300,150,False,True,
Тулун,Tulun,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Тулун,Tulun,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Маккавеево,Makkaveevo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Маккавеево,Makkaveevo,Апгрейд,500,500,100,False,False,
Маккавеево,Makkaveevo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Маккавеево,Makkaveevo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Маккавеево,Makkaveevo,Игровой,890,890,100,False,False,
Гусельниково,Guselnikovo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Гусельниково,Guselnikovo,Апгрейд,500,500,100,False,False,
Гусельниково,Guselnikovo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Гусельниково,Guselnikovo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Гусельниково,Guselnikovo,Игровой,890,890,100,False,False,
Онохой-3,Onohoj-3,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Онохой-3,Onohoj-3,Апгрейд,500,500,100,False,False,
Онохой-3,Onohoj-3,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Онохой-3,Onohoj-3,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Онохой-3,Onohoj-3,Игровой,890,890,100,False,False,
Усть-Тарка,Ust-Tarka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Усть-Тарка,Ust-Tarka,Апгрейд,500,500,100,False,False,
Усть-Тарка,Ust-Tarka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Усть-Тарка,Ust-Tarka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Усть-Тарка,Ust-Tarka,Игровой,890,890,100,False,False,
Тара,Tara,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Тара,Tara,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Тара,Tara,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Тара,Tara,Игровой,890,8,85,False,True,
Тара,Tara,Игровой,890,300,100,False,True,
Тара,Tara,Игровой,890,500,150,False,True,
Тара,Tara,Технологии доступа PRO,890,300,150,False,True,+ Облако Mail.ru 8 Гб
Тара,Tara,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Тара,Tara,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Тара,Tara,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Шульгинка,Shulginka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Шульгинка,Shulginka,Апгрейд,500,500,100,False,False,
Шульгинка,Shulginka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Шульгинка,Shulginka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Шульгинка,Shulginka,Игровой,890,890,100,False,False,
Мочище,Mochische,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Мочище,Mochische,Апгрейд,500,500,100,False,False,
Мочище,Mochische,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Мочище,Mochische,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Мочище,Mochische,Игровой,890,890,100,False,False,
Славгород,Slavgorod,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Славгород,Slavgorod,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Славгород,Slavgorod,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Славгород,Slavgorod,Игровой,890,300,150,False,True,
Славгород,Slavgorod,Технологии доступа PRO,890,200,150,False,True,+ Облако Mail.ru 8 Гб
Славгород,Slavgorod,Игровой,890,8,85,False,True,
Славгород,Slavgorod,Игровой,890,100,100,False,True,
Славгород,Slavgorod,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Славгород,Slavgorod,Технологии контроля с ТВ,990,200,150,False,True,+ Видеонаблюдение
Славгород,Slavgorod,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Закаменск,Zakamensk,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Закаменск,Zakamensk,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Закаменск,Zakamensk,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Закаменск,Zakamensk,Технологии доступа PRO,890,300,150,False,True,+ Облако Mail.ru 8 Гб
Закаменск,Zakamensk,Игровой,890,8,85,False,True,
Закаменск,Zakamensk,Игровой,890,100,100,False,True,
Закаменск,Zakamensk,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Закаменск,Zakamensk,Игровой,890,300,150,False,True,
Закаменск,Zakamensk,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Закаменск,Zakamensk,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Абаза,Abaza,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Абаза,Abaza,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Абаза,Abaza,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Абаза,Abaza,Игровой,890,8,85,False,True,
Абаза,Abaza,Игровой,890,100,100,False,True,
Абаза,Abaza,Игровой,890,200,150,False,True,
Абаза,Abaza,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Абаза,Abaza,Технологии доступа PRO,890,200,150,False,True,+ Облако Mail.ru 8 Гб
Абаза,Abaza,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Абаза,Abaza,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Иволгинск,Ivolginsk,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Иволгинск,Ivolginsk,Апгрейд,500,500,100,False,False,
Иволгинск,Ivolginsk,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Иволгинск,Ivolginsk,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Иволгинск,Ivolginsk,Игровой,890,890,100,False,False,
Посевная,Posevnaja,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Посевная,Posevnaja,Апгрейд,500,500,100,False,False,
Посевная,Posevnaja,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Посевная,Posevnaja,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Посевная,Posevnaja,Игровой,890,890,100,False,False,
Ивановка,Ivanovka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Ивановка,Ivanovka,Апгрейд,500,500,100,False,False,
Ивановка,Ivanovka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Ивановка,Ivanovka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Ивановка,Ivanovka,Игровой,890,890,100,False,False,
Дарасун,Darasun,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Дарасун,Darasun,Апгрейд,500,500,100,False,False,
Дарасун,Darasun,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Дарасун,Darasun,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Дарасун,Darasun,Игровой,890,890,100,False,False,
Ровная Поляна,Rovnaja-Poljana,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Ровная Поляна,Rovnaja-Poljana,Апгрейд,500,500,100,False,False,
Ровная Поляна,Rovnaja-Poljana,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Ровная Поляна,Rovnaja-Poljana,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Ровная Поляна,Rovnaja-Poljana,Игровой,890,890,100,False,False,
Белореченский,Belorechenskij,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Белореченский,Belorechenskij,Апгрейд,500,500,100,False,False,
Белореченский,Belorechenskij,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Белореченский,Belorechenskij,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Белореченский,Belorechenskij,Игровой,890,890,100,False,False,
Кожаны,Kozhany,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Кожаны,Kozhany,Апгрейд,500,500,100,False,False,
Кожаны,Kozhany,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Кожаны,Kozhany,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Кожаны,Kozhany,Игровой,890,890,100,False,False,
Шелаболиха,Shelaboliha,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Шелаболиха,Shelaboliha,Апгрейд,500,500,100,False,False,
Шелаболиха,Shelaboliha,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Шелаболиха,Shelaboliha,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Шелаболиха,Shelaboliha,Игровой,890,890,100,False,False,
Русская Поляна,Russkaja-Poljana,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Русская Поляна,Russkaja-Poljana,Апгрейд,500,500,100,False,False,
Русская Поляна,Russkaja-Poljana,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Русская Поляна,Russkaja-Poljana,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Русская Поляна,Russkaja-Poljana,Игровой,890,890,100,False,False,
Карасук,Karasuk,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
Карасук,Karasuk,Технологии доступа,450,100,150,False,True,+ Облако Mail.ru 8 Гб
Карасук,Karasuk,Технологии доступа,450,100,100,False,True,+ Облако Mail.ru 8 Гб
Карасук,Karasuk,СуперИнтернет 2.0,800,300,150,False,True,
Карасук,Karasuk,СуперИнтернет 2.0,800,100,100,False,True,
Карасук,Karasuk,Игровой,890,8,85,False,True,
Карасук,Karasuk,Игровой,890,100,100,False,True,
Карасук,Karasuk,Игровой,890,200,150,False,True,
Карасук,Karasuk,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Карасук,Karasuk,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Усолье-Сибирское,Usole-Sibirskoe,Технологии доступа,550,150,150,False,True,+ Облако Mail.ru 8 Гб
Усолье-Сибирское,Usole-Sibirskoe,Технологии доступа,550,100,100,False,True,+ Облако Mail.ru 8 Гб
Усолье-Сибирское,Usole-Sibirskoe,Игровой,890,8,85,False,True,
Усолье-Сибирское,Usole-Sibirskoe,Игровой,890,100,100,False,True,
Усолье-Сибирское,Usole-Sibirskoe,Игровой,890,300,150,False,True,
Усолье-Сибирское,Usole-Sibirskoe,Технологии контроля с ТВ,990,100,100,False,True,+ Видеонаблюдение
Усолье-Сибирское,Usole-Sibirskoe,Технологии контроля с ТВ,1040,200,150,False,True,+ Видеонаблюдение
Нерчинск,Nerchinsk,Технологии доступа,400,8,85,False,True,+ Облако Mail.ru 8 Гб
